aircraft_id,flight_date,flight_hours,cycles,avg_temp,time_since_last_maintenance,sensor_vibration,oil_pressure,maintenance_flag,maintenance_cost,failure_within_30days
AIR_054,2023-06-13,2.47,1,15.9,38,0.336,48.99,0,0,1
AIR_054,2023-01-04,2.41,1,37.5,38,0.169,54.63,0,0,1
AIR_054,2023-08-19,3.66,3,21.6,41,0.462,48.72,0,0,0
AIR_054,2023-12-08,1.89,2,1.1,21,0.943,40.74,0,0,0
AIR_054,2023-08-23,2.39,3,24.9,24,0.44,55.34,0,0,0
AIR_054,2023-01-30,2.75,1,19.7,23,0.78,48.02,0,0,0
AIR_054,2023-11-27,2.67,3,25.9,36,0.578,45.2,0,0,1
AIR_054,2023-12-30,2.01,2,13.1,34,0.34,54.38,0,0,0
AIR_054,2023-05-19,3.16,1,29.5,19,0.698,56.5,0,0,0
AIR_054,2023-07-30,2.04,1,11.6,60,0.474,42.52,0,0,1
AIR_054,2023-05-21,2.96,3,12.6,51,0.475,48.09,0,0,1
AIR_054,2023-11-24,2.36,3,16.4,56,0.419,45.87,0,0,0
AIR_054,2023-01-29,2.95,3,19.7,42,0.547,53.3,0,0,0
AIR_054,2023-01-28,2.17,3,23.5,22,0.725,51.81,0,0,1
AIR_054,2023-06-19,2.83,1,4.2,26,0.661,42.65,0,0,1
AIR_054,2023-01-12,2.37,1,-3.5,32,0.795,51.64,0,0,1
AIR_054,2023-09-17,2.22,2,10.0,24,0.498,45.74,0,0,0
AIR_054,2023-05-20,2.17,1,14.2,55,0.64,46.34,0,0,0
AIR_054,2023-03-08,2.8,2,24.3,37,0.824,49.24,0,0,1
AIR_054,2023-12-08,3.0,2,26.1,59,0.698,42.03,0,0,0
AIR_054,2023-05-16,2.31,3,0.6,58,0.607,45.91,0,0,1
AIR_054,2023-01-12,3.84,2,26.9,17,0.63,56.31,0,0,1
AIR_054,2023-09-19,2.43,3,19.5,32,0.84,52.01,0,0,0
AIR_054,2023-08-24,2.68,3,21.3,52,0.282,48.09,0,0,0
AIR_054,2023-06-14,3.46,3,18.9,37,0.802,56.03,1,16293,0
AIR_054,2023-06-06,2.21,2,3.2,20,0.561,46.4,0,0,0
AIR_054,2023-08-01,1.78,3,0.2,25,0.421,57.56,0,0,0
AIR_054,2023-10-04,2.72,2,7.7,45,0.943,50.02,0,0,0
AIR_054,2023-11-27,3.29,2,-5.3,36,0.417,46.98,0,0,1
AIR_054,2023-05-03,3.11,2,20.7,44,0.236,54.19,0,0,1
AIR_054,2023-05-11,3.14,1,13.5,57,0.792,50.01,0,0,1
AIR_054,2023-03-09,3.08,2,13.6,40,0.307,44.91,0,0,1
AIR_054,2023-03-29,2.05,3,25.0,41,0.828,43.14,0,0,1
AIR_054,2023-03-27,3.7,3,7.4,59,0.766,36.37,0,0,0
AIR_054,2023-12-22,4.1,2,9.5,47,0.3,44.67,0,0,0
AIR_054,2023-02-21,2.86,2,17.3,19,0.085,48.75,0,0,0
AIR_054,2023-04-02,3.22,2,16.9,53,0.643,48.59,0,0,0
AIR_054,2023-03-03,2.76,1,9.0,28,0.165,46.98,0,0,1
AIR_054,2023-01-03,2.64,2,23.8,23,0.721,42.59,0,0,0
AIR_054,2023-09-02,2.46,3,13.9,18,0.386,45.23,0,0,1
AIR_054,2023-12-11,1.99,1,12.0,28,0.543,46.28,0,0,1
AIR_054,2023-11-03,2.35,1,-1.0,29,0.511,48.87,0,0,0
AIR_054,2023-03-18,3.23,2,14.6,34,0.71,53.78,0,0,1
AIR_054,2023-05-27,1.53,3,6.8,54,0.411,48.67,0,0,0
AIR_054,2023-03-26,2.21,2,33.1,51,0.44,52.06,0,0,1
AIR_054,2023-08-05,1.87,1,17.3,35,0.393,51.97,0,0,1
AIR_054,2023-02-24,2.86,3,6.9,48,0.477,48.56,0,0,1
AIR_054,2023-01-13,1.85,2,24.4,54,0.437,56.43,0,0,0
AIR_054,2023-10-29,2.26,3,20.1,30,0.676,46.41,0,0,1
AIR_054,2023-12-02,2.31,2,19.0,52,0.753,49.07,0,0,0
AIR_054,2023-08-22,2.1,1,4.2,21,0.541,53.41,0,0,1
AIR_054,2023-06-29,2.89,1,23.8,47,0.852,48.54,0,0,0
AIR_054,2023-07-24,2.24,1,8.1,46,0.687,54.95,0,0,1
AIR_054,2023-01-26,2.43,3,39.4,27,0.529,47.5,0,0,0
AIR_054,2023-08-30,2.88,2,7.8,24,0.035,49.45,0,0,1
AIR_054,2023-08-13,1.65,3,25.9,29,0.336,47.03,0,0,0
AIR_054,2023-03-24,2.04,3,11.7,44,0.426,45.72,0,0,0
AIR_054,2023-01-23,2.26,2,37.2,38,0.509,45.23,0,0,1
AIR_054,2023-11-27,2.58,2,-0.7,28,0.492,47.52,0,0,0
AIR_054,2023-04-18,2.23,1,23.2,51,0.625,46.85,0,0,1
AIR_054,2023-08-11,2.68,2,13.1,31,0.3,48.44,0,0,0
AIR_054,2023-11-13,1.97,1,24.8,47,0.434,45.88,0,0,0
AIR_054,2023-09-18,2.3,2,24.7,53,0.313,50.01,0,0,1
AIR_054,2023-10-02,2.67,1,-1.1,25,0.313,53.75,0,0,1
AIR_054,2023-06-18,3.07,3,16.9,47,0.498,41.88,0,0,0
AIR_054,2023-10-27,2.87,1,6.4,28,0.006,47.67,0,0,1
AIR_054,2023-03-13,3.36,3,15.0,21,0.915,52.92,0,0,1
AIR_055,2023-08-22,3.17,2,25.4,69,0.776,49.78,0,0,1
AIR_055,2023-08-30,1.26,1,4.5,75,0.473,49.46,1,9070,0
AIR_055,2023-03-21,2.45,3,6.4,57,0.495,45.68,0,0,0
AIR_055,2023-08-26,1.98,2,33.7,60,0.083,44.27,0,0,1
AIR_055,2023-12-05,2.68,1,22.8,74,0.391,46.76,1,22322,1
AIR_055,2023-04-26,2.45,2,25.1,81,0.495,51.29,0,0,0
AIR_055,2023-11-23,2.57,2,26.4,67,0.635,53.14,0,0,1
AIR_055,2023-02-10,2.8,3,23.1,85,0.666,57.34,0,0,1
AIR_055,2023-03-05,2.15,2,39.2,70,0.598,55.13,0,0,1
AIR_055,2023-08-07,2.79,1,-6.0,75,0.545,53.0,0,0,0
AIR_055,2023-12-06,1.62,2,2.8,51,0.164,53.0,0,0,0
AIR_055,2023-01-25,1.92,2,13.8,46,0.409,43.62,0,0,1
AIR_055,2023-05-27,1.75,2,18.5,80,0.295,58.65,0,0,1
AIR_055,2023-03-25,2.55,2,4.6,76,0.141,58.18,0,0,1
AIR_055,2023-09-07,2.22,1,25.8,63,0.517,50.66,0,0,1
AIR_055,2023-09-22,2.64,1,30.2,63,0.374,45.79,0,0,1
AIR_055,2023-04-21,3.47,2,16.7,78,0.32,47.8,0,0,1
AIR_055,2023-01-08,3.09,1,24.9,73,0.464,47.08,0,0,1
AIR_055,2023-09-02,2.59,1,17.0,51,0.594,46.76,0,0,1
AIR_055,2023-05-09,1.98,2,16.1,55,0.608,47.03,0,0,1
AIR_055,2023-03-24,3.34,1,2.1,79,0.367,46.08,0,0,1
AIR_055,2023-07-28,2.18,2,25.1,47,0.255,50.6,0,0,1
AIR_055,2023-06-16,1.71,3,2.5,62,0.596,51.72,0,0,1
AIR_055,2023-11-03,3.64,3,13.0,49,0.386,47.31,0,0,1
AIR_055,2023-07-05,3.12,2,13.7,50,0.785,60.28,0,0,1
AIR_055,2023-02-07,2.93,2,16.7,79,0.353,47.98,0,0,1
AIR_055,2023-10-17,3.16,1,16.6,87,0.514,51.0,0,0,1
AIR_055,2023-04-18,1.99,2,16.1,60,0.236,54.54,0,0,0
AIR_055,2023-10-12,2.99,3,8.0,79,0.489,48.02,0,0,1
AIR_055,2023-06-17,2.73,1,31.3,87,0.19,47.33,0,0,0
AIR_055,2023-05-26,1.24,1,27.9,71,0.757,49.2,0,0,1
AIR_055,2023-12-20,2.14,2,7.9,52,0.477,51.62,0,0,0
AIR_055,2023-02-18,2.81,2,14.6,86,0.61,35.76,0,0,1
AIR_055,2023-03-11,2.68,2,20.1,59,0.287,50.44,0,0,1
AIR_055,2023-11-29,3.22,3,18.4,55,0.624,47.31,0,0,1
AIR_055,2023-05-28,2.65,3,13.1,78,0.495,41.98,0,0,0
AIR_055,2023-01-03,2.83,2,13.5,70,0.253,45.54,0,0,1
AIR_055,2023-12-01,2.86,2,27.8,89,0.331,46.93,0,0,1
AIR_055,2023-01-06,2.01,3,11.1,67,0.805,45.21,0,0,1
AIR_055,2023-10-19,1.43,2,18.6,63,0.308,48.75,0,0,0
AIR_055,2023-04-07,2.9,1,10.6,72,0.33,52.62,0,0,1
AIR_055,2023-05-10,2.28,1,23.0,62,0.513,48.08,0,0,0
AIR_055,2023-10-06,2.89,1,16.7,50,0.304,54.84,0,0,0
AIR_055,2023-05-18,2.92,3,19.4,73,0.027,52.43,0,0,0
AIR_055,2023-09-20,3.29,2,12.6,55,0.406,52.23,0,0,1
AIR_055,2023-10-26,1.7,1,7.8,88,0.41,46.09,0,0,1
AIR_055,2023-11-13,3.43,1,9.4,70,0.54,51.05,0,0,0
AIR_055,2023-07-13,2.57,3,14.2,50,0.507,50.88,0,0,1
AIR_055,2023-05-17,1.8,2,11.3,83,0.319,51.79,0,0,0
AIR_055,2023-11-10,1.37,1,5.3,73,0.299,48.63,0,0,0
AIR_055,2023-05-10,2.76,1,23.2,54,0.84,50.25,0,0,0
AIR_055,2023-07-31,2.47,1,26.3,85,0.239,49.88,0,0,1
AIR_055,2023-03-03,3.58,1,14.0,72,0.472,41.01,0,0,0
AIR_055,2023-09-19,2.03,1,12.5,57,0.559,54.41,0,0,0
AIR_055,2023-02-24,2.7,1,21.3,48,0.547,42.74,0,0,1
AIR_055,2023-09-21,4.62,3,19.4,63,0.546,53.21,0,0,0
AIR_055,2023-09-30,1.46,1,7.5,64,0.661,46.2,0,0,1
AIR_055,2023-06-28,2.89,1,10.1,64,0.412,44.9,0,0,1
AIR_055,2023-12-20,2.88,1,12.6,65,0.121,56.69,0,0,1
AIR_055,2023-10-26,2.58,2,18.2,79,0.161,49.19,0,0,0
AIR_055,2023-09-07,3.33,3,33.3,83,0.731,52.57,0,0,1
AIR_055,2023-05-02,2.38,3,17.8,58,0.402,49.32,0,0,1
AIR_055,2023-06-17,2.81,3,22.2,65,0.516,45.77,0,0,1
AIR_055,2023-05-29,2.43,3,5.5,68,0.569,51.69,0,0,1
AIR_055,2023-04-10,2.67,2,10.8,59,0.779,47.64,0,0,0
AIR_055,2023-12-12,2.8,1,-3.3,77,0.877,58.63,0,0,1
AIR_055,2023-01-06,4.32,3,21.0,55,1.087,56.53,0,0,1
AIR_055,2023-01-06,2.34,2,-4.5,68,0.306,48.73,0,0,1
AIR_055,2023-02-05,2.32,3,22.0,78,0.369,54.2,0,0,1
AIR_055,2023-08-06,3.58,3,16.5,59,0.372,47.37,0,0,1
AIR_055,2023-12-21,2.77,3,7.5,86,0.215,57.39,0,0,1
AIR_055,2023-05-12,1.88,3,-4.4,88,0.719,46.93,0,0,1
AIR_055,2023-02-02,2.33,1,1.1,83,0.725,45.45,0,0,1
AIR_055,2023-06-30,2.04,2,24.9,90,0.567,47.78,0,0,1
AIR_055,2023-06-02,2.17,2,1.0,56,0.652,52.08,0,0,1
AIR_055,2023-10-29,5.22,3,1.6,67,0.706,48.48,0,0,1
AIR_055,2023-11-17,2.02,1,21.3,77,0.254,40.85,0,0,1
AIR_055,2023-06-05,3.05,1,21.8,47,0.635,49.82,0,0,0
AIR_055,2023-08-07,2.48,3,22.7,58,0.45,47.38,0,0,1
AIR_055,2023-11-20,2.94,2,13.7,60,0.566,41.79,0,0,1
AIR_056,2023-03-12,2.8,3,15.4,68,0.238,46.99,0,0,0
AIR_056,2023-08-29,3.91,3,8.8,51,0.4,51.77,0,0,1
AIR_056,2023-10-30,2.56,3,14.4,65,0.293,54.81,0,0,1
AIR_056,2023-06-19,2.34,1,27.1,83,0.497,39.2,0,0,1
AIR_056,2023-09-08,1.83,1,-8.3,73,0.779,50.97,0,0,0
AIR_056,2023-07-27,0.69,3,8.4,51,0.574,52.31,0,0,0
AIR_056,2023-10-10,3.63,3,25.8,55,0.357,48.11,0,0,1
AIR_056,2023-07-16,2.96,1,28.7,89,0.427,48.87,0,0,0
AIR_056,2023-06-12,2.62,1,-5.9,73,0.615,47.05,0,0,0
AIR_056,2023-04-04,2.5,3,23.1,74,0.811,42.59,0,0,1
AIR_056,2023-04-28,2.86,3,13.9,54,0.444,49.53,0,0,1
AIR_056,2023-10-31,2.68,3,25.7,48,0.42,52.95,0,0,1
AIR_056,2023-07-09,2.65,3,17.7,70,0.454,46.72,0,0,1
AIR_056,2023-07-30,1.74,2,7.6,78,0.522,45.76,0,0,0
AIR_056,2023-07-31,1.42,3,19.3,49,0.77,46.51,0,0,1
AIR_056,2023-12-10,2.86,3,20.9,49,0.537,45.83,0,0,1
AIR_056,2023-08-20,1.74,3,28.2,90,0.666,46.06,0,0,1
AIR_056,2023-05-30,2.14,3,25.6,56,0.248,55.18,0,0,0
AIR_056,2023-07-19,2.14,3,4.0,80,0.737,56.48,0,0,0
AIR_056,2023-10-13,1.93,1,9.9,64,0.678,49.78,0,0,1
AIR_056,2023-12-21,2.89,3,14.8,48,0.372,53.97,0,0,1
AIR_056,2023-02-24,3.37,2,5.0,58,0.511,59.65,0,0,1
AIR_056,2023-04-19,3.33,3,12.1,55,0.527,49.92,0,0,0
AIR_056,2023-10-15,3.92,2,23.9,69,0.71,48.29,0,0,0
AIR_056,2023-07-27,2.6,1,-2.2,64,0.544,48.12,0,0,1
AIR_056,2023-09-24,2.64,2,8.4,50,0.56,47.65,0,0,0
AIR_056,2023-04-05,2.5,1,31.5,62,0.259,44.8,0,0,1
AIR_056,2023-05-14,2.32,2,19.2,87,0.549,51.64,0,0,1
AIR_056,2023-06-26,1.13,3,29.2,87,0.408,57.08,0,0,0
AIR_056,2023-12-22,2.16,2,20.2,85,0.354,52.48,0,0,0
AIR_056,2023-07-08,1.85,1,39.3,70,0.385,55.1,0,0,1
AIR_056,2023-07-21,2.73,2,13.4,86,0.298,40.83,0,0,1
AIR_056,2023-06-19,3.21,3,11.6,48,0.562,48.39,0,0,1
AIR_056,2023-01-21,2.53,2,10.6,75,0.103,46.61,0,0,1
AIR_056,2023-07-11,4.27,2,24.7,80,0.735,39.39,0,0,1
AIR_056,2023-07-31,2.66,2,14.7,51,0.789,54.65,0,0,1
AIR_056,2023-05-19,2.75,3,16.7,51,0.37,51.91,0,0,1
AIR_056,2023-10-10,1.04,3,27.1,87,0.408,51.68,0,0,0
AIR_056,2023-04-30,2.53,3,11.0,79,0.125,42.14,0,0,1
AIR_056,2023-09-12,2.01,2,12.4,71,0.411,50.52,0,0,0
AIR_056,2023-02-27,1.18,1,19.4,87,0.42,48.71,0,0,0
AIR_056,2023-01-30,2.78,1,31.2,67,0.564,48.98,0,0,1
AIR_056,2023-02-21,3.34,3,19.8,63,0.483,52.21,0,0,1
AIR_056,2023-12-25,2.76,1,22.0,70,0.766,53.69,0,0,1
AIR_056,2023-09-28,3.01,2,16.2,86,0.158,40.88,0,0,0
AIR_056,2023-09-24,1.31,2,13.0,52,0.705,47.22,0,0,1
AIR_056,2023-04-21,4.1,3,13.8,51,0.553,44.65,0,0,0
AIR_056,2023-05-17,1.42,1,4.5,61,0.51,49.42,0,0,0
AIR_056,2023-01-01,2.82,1,22.2,47,0.022,40.63,0,0,0
AIR_056,2023-11-13,2.96,3,37.7,57,0.879,46.25,0,0,1
AIR_056,2023-08-26,2.83,1,22.4,51,0.516,50.24,0,0,1
AIR_056,2023-05-29,4.37,2,21.3,80,0.406,57.4,0,0,0
AIR_056,2023-02-25,1.69,1,7.7,86,0.426,40.85,0,0,1
AIR_056,2023-12-01,2.1,3,6.9,61,0.355,59.67,0,0,1
AIR_056,2023-10-06,1.24,2,28.8,86,0.081,52.34,0,0,1
AIR_056,2023-05-02,2.02,2,16.8,74,0.562,50.53,1,23058,0
AIR_056,2023-01-25,2.27,3,11.6,87,0.542,56.37,0,0,1
AIR_056,2023-07-01,2.82,3,9.4,90,0.276,51.95,0,0,1
AIR_056,2023-08-25,1.58,3,18.0,49,0.589,52.62,0,0,0
AIR_056,2023-10-15,0.85,2,23.9,49,0.733,39.48,0,0,0
AIR_056,2023-05-28,2.54,2,27.6,62,0.665,47.57,0,0,1
AIR_056,2023-03-16,2.38,3,26.1,90,0.735,56.8,0,0,1
AIR_056,2023-07-05,4.33,3,26.1,55,0.575,48.61,0,0,0
AIR_056,2023-10-28,1.96,2,21.5,80,0.887,45.65,0,0,0
AIR_056,2023-03-03,2.82,1,11.5,67,0.666,48.22,0,0,1
AIR_056,2023-02-20,1.51,1,23.2,52,0.387,51.17,0,0,1
AIR_056,2023-11-30,2.37,3,12.9,63,0.714,48.07,0,0,0
AIR_056,2023-10-27,2.12,1,30.2,56,0.527,53.49,0,0,0
AIR_056,2023-08-23,2.52,1,17.0,90,0.177,58.0,0,0,1
AIR_056,2023-10-30,0.98,2,14.8,85,0.507,48.2,0,0,1
AIR_056,2023-09-04,3.27,2,22.0,57,0.331,44.36,0,0,1
AIR_056,2023-01-02,2.54,2,15.9,76,0.506,46.99,0,0,0
AIR_056,2023-12-09,2.54,2,12.7,85,0.19,44.74,0,0,0
AIR_056,2023-10-11,2.09,3,19.0,62,0.737,49.05,0,0,1
AIR_056,2023-06-30,2.55,2,21.2,53,0.596,51.07,0,0,1
AIR_056,2023-01-18,2.2,3,2.0,47,0.583,44.24,0,0,0
AIR_056,2023-08-16,2.9,2,22.8,64,0.285,48.13,0,0,1
AIR_056,2023-08-10,1.75,2,12.6,48,0.532,51.35,0,0,1
AIR_056,2023-04-22,3.54,3,16.7,50,0.697,47.47,0,0,0
AIR_056,2023-11-04,2.31,3,9.8,62,0.365,52.78,0,0,0
AIR_057,2023-11-13,1.62,2,6.0,88,0.501,57.88,0,0,0
AIR_057,2023-12-08,2.98,2,15.8,123,0.496,44.51,0,0,0
AIR_057,2023-11-22,2.41,2,13.8,118,0.251,44.04,0,0,0
AIR_057,2023-02-14,2.43,1,12.8,93,0.468,49.07,0,0,0
AIR_057,2023-05-14,2.91,3,24.8,102,0.518,47.05,0,0,0
AIR_057,2023-11-21,2.57,1,8.9,128,0.86,49.15,0,0,1
AIR_057,2023-05-23,2.18,2,7.6,89,0.417,52.59,0,0,0
AIR_057,2023-08-11,3.02,2,32.0,132,0.324,57.36,0,0,1
AIR_057,2023-08-25,0.5,1,8.8,131,0.042,43.84,0,0,0
AIR_057,2023-08-06,3.12,3,3.1,104,0.585,50.73,0,0,0
AIR_057,2023-09-03,2.74,1,-0.5,90,0.82,45.7,0,0,0
AIR_057,2023-11-28,3.94,3,10.5,104,0.496,55.6,0,0,1
AIR_057,2023-01-24,2.74,2,16.2,120,0.654,50.64,0,0,1
AIR_057,2023-08-21,3.35,3,27.4,129,0.602,53.18,0,0,1
AIR_057,2023-01-25,2.51,3,1.0,105,0.562,45.13,0,0,1
AIR_057,2023-03-08,3.94,3,15.8,116,0.701,60.16,0,0,0
AIR_057,2023-11-12,2.74,3,12.4,98,0.943,53.4,0,0,1
AIR_057,2023-11-17,2.37,2,20.3,98,0.544,58.49,0,0,1
AIR_057,2023-02-17,1.63,2,18.6,90,0.49,39.23,0,0,0
AIR_057,2023-11-12,3.03,2,16.1,132,0.27,49.36,0,0,1
AIR_057,2023-06-06,3.32,2,5.4,118,0.382,51.33,0,0,1
AIR_057,2023-11-20,2.77,2,18.2,127,0.514,44.9,0,0,1
AIR_057,2023-10-19,2.72,1,5.8,128,0.642,48.66,0,0,0
AIR_057,2023-09-05,2.63,3,5.0,106,0.605,53.54,0,0,1
AIR_057,2023-07-16,1.95,2,16.3,124,0.381,42.8,0,0,0
AIR_057,2023-05-18,2.35,1,6.0,121,0.564,58.88,0,0,1
AIR_057,2023-03-06,3.0,2,9.8,117,0.674,53.63,0,0,1
AIR_057,2023-10-28,2.43,2,25.1,127,0.093,52.51,0,0,1
AIR_057,2023-12-28,1.98,3,0.7,112,0.451,51.84,0,0,0
AIR_057,2023-10-31,3.44,1,14.8,105,0.08,45.61,0,0,0
AIR_057,2023-05-24,2.11,3,21.1,109,0.762,42.52,0,0,1
AIR_057,2023-11-13,2.51,1,-1.7,106,0.306,43.49,0,0,1
AIR_057,2023-10-25,2.66,3,-5.4,117,0.63,57.94,0,0,1
AIR_057,2023-11-13,3.29,1,20.3,119,0.754,49.85,0,0,1
AIR_057,2023-03-17,1.28,2,10.6,92,0.335,55.76,0,0,1
AIR_057,2023-01-31,2.23,3,9.0,129,0.391,46.93,0,0,1
AIR_057,2023-06-08,2.65,3,28.6,108,0.494,52.56,0,0,1
AIR_057,2023-10-17,2.11,2,16.0,119,0.16,54.06,0,0,1
AIR_057,2023-10-19,2.26,1,25.5,98,0.507,45.51,0,0,0
AIR_057,2023-04-16,3.14,1,15.8,101,0.249,49.89,0,0,1
AIR_057,2023-12-22,1.73,3,5.4,104,0.648,51.78,0,0,0
AIR_057,2023-12-21,2.63,3,15.9,121,0.478,42.21,1,21992,1
AIR_057,2023-12-02,1.3,3,26.3,89,0.431,48.91,0,0,0
AIR_057,2023-03-27,2.79,3,1.3,131,0.121,50.38,0,0,1
AIR_057,2023-04-03,2.63,3,6.8,132,0.492,47.83,0,0,0
AIR_057,2023-03-26,3.26,3,21.3,123,0.394,58.09,0,0,0
AIR_057,2023-03-26,3.08,3,29.3,106,0.456,52.44,0,0,0
AIR_057,2023-01-04,2.32,3,18.6,109,0.655,47.72,0,0,1
AIR_057,2023-01-10,1.14,3,10.6,131,0.589,44.54,0,0,1
AIR_057,2023-06-03,2.94,1,4.5,89,0.892,52.38,0,0,0
AIR_057,2023-02-10,2.95,1,12.1,124,0.296,55.11,0,0,0
AIR_057,2023-08-31,3.04,3,21.2,112,0.871,44.25,0,0,1
AIR_057,2023-12-25,1.8,3,18.9,100,0.036,50.16,0,0,1
AIR_057,2023-10-23,3.01,3,6.2,124,0.218,51.75,0,0,0
AIR_057,2023-01-03,3.05,2,9.3,98,0.35,51.63,0,0,0
AIR_057,2023-01-04,1.44,1,28.6,102,0.235,43.92,0,0,1
AIR_057,2023-07-05,3.56,2,32.0,119,0.631,55.2,0,0,1
AIR_057,2023-01-20,1.64,1,26.8,113,0.613,45.32,0,0,0
AIR_057,2023-11-13,2.98,2,7.7,114,0.325,58.63,0,0,0
AIR_057,2023-07-28,2.59,2,15.4,106,0.329,38.46,0,0,0
AIR_057,2023-08-05,2.71,3,33.5,103,0.758,49.86,0,0,1
AIR_057,2023-08-16,2.02,1,26.2,92,0.947,47.98,0,0,1
AIR_057,2023-06-02,2.65,2,6.2,129,0.1,46.15,0,0,0
AIR_057,2023-11-11,2.49,3,-0.7,92,0.169,43.71,0,0,1
AIR_057,2023-10-22,3.23,2,4.6,102,0.563,47.54,0,0,1
AIR_057,2023-03-27,1.73,1,-2.1,126,0.386,55.48,0,0,0
AIR_057,2023-06-14,2.74,1,33.5,92,0.392,60.26,0,0,1
AIR_057,2023-03-17,1.18,3,21.7,113,0.47,55.13,1,12779,1
AIR_057,2023-07-09,1.85,1,0.5,115,0.485,51.11,0,0,0
AIR_057,2023-05-11,1.41,3,4.1,101,0.903,48.26,0,0,1
AIR_057,2023-08-23,3.63,1,-1.3,97,0.434,49.45,0,0,0
AIR_057,2023-08-25,3.05,3,7.4,128,0.643,44.47,0,0,0
AIR_057,2023-05-04,2.55,3,2.6,125,0.382,44.97,0,0,1
AIR_057,2023-10-25,2.36,1,7.2,111,0.496,51.73,0,0,1
AIR_057,2023-03-27,2.11,1,24.4,115,0.162,47.03,1,19601,1
AIR_057,2023-08-16,3.32,1,22.2,89,0.554,46.39,0,0,1
AIR_057,2023-12-12,2.66,1,19.4,124,0.405,63.35,0,0,0
AIR_057,2023-12-23,2.57,2,17.5,97,0.638,54.31,0,0,1
AIR_057,2023-12-13,1.79,3,17.4,120,0.44,52.89,0,0,1
AIR_057,2023-12-03,2.57,2,3.5,132,0.732,51.87,0,0,1
AIR_058,2023-12-28,2.2,2,33.8,24,0.679,54.02,0,0,1
AIR_058,2023-08-09,2.58,1,28.2,54,0.42,48.45,0,0,1
AIR_058,2023-10-21,2.46,1,14.5,48,0.575,51.3,0,0,0
AIR_058,2023-03-04,2.35,3,25.6,55,0.312,47.34,0,0,1
AIR_058,2023-03-27,3.26,3,22.3,56,0.312,53.2,0,0,0
AIR_058,2023-08-23,2.17,3,14.6,31,0.519,58.82,0,0,0
AIR_058,2023-10-11,2.49,1,10.0,36,0.247,52.24,0,0,1
AIR_058,2023-06-29,3.28,1,25.9,37,0.486,52.01,0,0,0
AIR_058,2023-12-12,1.44,1,24.3,49,0.362,49.16,0,0,1
AIR_058,2023-09-20,1.71,1,20.6,27,0.525,55.3,0,0,1
AIR_058,2023-08-19,2.12,2,-4.4,31,0.655,50.43,0,0,1
AIR_058,2023-08-11,2.28,2,11.7,28,0.193,51.11,0,0,1
AIR_058,2023-04-02,1.67,3,16.8,38,0.56,51.15,0,0,1
AIR_058,2023-02-10,1.11,1,23.5,31,0.511,45.46,0,0,1
AIR_058,2023-01-26,2.38,1,18.2,30,0.567,48.97,0,0,1
AIR_058,2023-12-20,3.58,2,16.0,32,0.388,49.04,0,0,0
AIR_058,2023-11-01,1.4,3,2.3,43,0.183,49.16,0,0,1
AIR_058,2023-12-22,2.39,3,10.1,32,0.464,54.22,0,0,0
AIR_058,2023-12-30,2.36,3,25.4,53,0.448,41.32,0,0,1
AIR_058,2023-06-02,2.53,3,7.4,34,0.589,52.79,0,0,0
AIR_058,2023-08-06,2.4,2,26.7,29,0.55,40.19,0,0,1
AIR_058,2023-07-03,4.82,1,10.1,65,0.2,50.63,0,0,0
AIR_058,2023-06-08,2.13,2,25.9,67,0.478,54.65,0,0,0
AIR_058,2023-08-28,2.18,3,11.1,26,0.617,53.27,0,0,1
AIR_058,2023-01-15,2.87,3,16.0,68,0.621,48.02,0,0,1
AIR_058,2023-04-17,2.65,2,27.9,68,0.024,53.16,0,0,1
AIR_058,2023-03-15,3.33,3,-0.3,68,0.368,54.79,0,0,1
AIR_058,2023-08-20,1.37,2,10.7,59,0.513,39.96,0,0,0
AIR_058,2023-03-27,1.68,3,18.7,25,0.628,54.06,0,0,0
AIR_058,2023-09-02,1.27,3,18.1,60,0.489,49.98,0,0,0
AIR_058,2023-12-17,1.65,1,12.9,48,0.63,55.55,0,0,0
AIR_058,2023-05-02,1.42,2,19.3,25,0.459,44.43,0,0,0
AIR_058,2023-02-27,2.73,3,19.9,24,0.504,52.15,1,7487,1
AIR_058,2023-04-05,1.79,1,5.3,61,0.411,55.63,0,0,1
AIR_058,2023-08-10,2.39,1,24.0,25,0.299,45.33,0,0,0
AIR_058,2023-08-07,1.87,3,19.6,24,0.101,54.48,0,0,0
AIR_058,2023-04-19,1.15,1,13.2,53,0.094,58.09,0,0,1
AIR_058,2023-10-02,2.57,2,17.0,53,0.705,48.99,0,0,1
AIR_058,2023-07-21,1.6,3,26.2,52,0.509,56.18,0,0,1
AIR_058,2023-05-07,2.64,2,13.8,63,0.413,56.07,0,0,1
AIR_058,2023-06-21,3.17,2,18.3,61,0.781,52.2,0,0,0
AIR_058,2023-07-02,1.75,3,8.0,60,0.331,49.58,0,0,1
AIR_058,2023-04-01,2.09,1,20.5,53,0.735,52.04,0,0,0
AIR_058,2023-04-05,2.67,1,-4.7,29,0.045,44.64,0,0,1
AIR_058,2023-01-20,1.49,2,32.8,51,0.7,52.82,0,0,1
AIR_058,2023-10-21,1.53,3,33.8,29,0.438,50.82,0,0,0
AIR_058,2023-12-18,2.22,2,4.4,25,0.45,40.13,0,0,0
AIR_058,2023-10-02,2.56,3,8.1,66,0.365,44.42,0,0,1
AIR_058,2023-10-19,3.24,1,-6.1,34,0.589,52.21,0,0,1
